,가게명,메뉴명,가격
2366,정릉동 오븐마루 정릉점,간사이어묵탕,"15,400원"
2367,정릉동 오븐마루 정릉점,얼큰해물짬뽕탕,"15,400원"
2368,정릉동 오븐마루 정릉점,[NEW] 크림 스파게티,"9,900원"
2369,정릉동 오븐마루 정릉점,[NEW] 미트볼 스파게티,"8,900원"
2370,정릉동 오븐마루 정릉점,치즈오븐스파게티,"7,900원"
2371,정릉동 오븐마루 정릉점,시즈닝 치즈볼,"4,600원"
2372,정릉동 오븐마루 정릉점,시즈닝 감자튀김,"4,700원"
2373,정릉동 오븐마루 정릉점,칠리소스,500원
2374,정릉동 오븐마루 정릉점,양념소스,500원
2375,정릉동 오븐마루 정릉점,달콤갈릭소스,500원
2376,정릉동 오븐마루 정릉점,매운양념소스,500원
2377,정릉동 오븐마루 정릉점,까르보소스,500원
2378,정릉동 오븐마루 정릉점,콜라 245ml,"1,000원"
2379,정릉동 오븐마루 정릉점,콜라 500ml,"2,000원"
2380,정릉동 오븐마루 정릉점,사이다 500ml,"2,000원"
2381,정릉동 오븐마루 정릉점,콜라 1.25L,"3,000원"
2382,정릉동 오븐마루 정릉점,사이다 1.25L,"3,000원"
2383,정릉동 오야오야,메뉴 정보 없음,
2384,정릉동 옥천등갈비 김치찜,생삼겹살,"14,000원"
2385,정릉동 옥천등갈비 김치찜,등갈비김치찜 대,"37,000원"
2386,정릉동 옥천등갈비 김치찜,등갈비김치찜 중,"27,000원"
2387,정릉동 옥천등갈비 김치찜,양푼김치찌개 대,"32,000원"
2388,정릉동 옥천등갈비 김치찜,양푼김치찌개 중,"22,000원"
2389,정릉동 올라(hola),닭사이 2p,"13,000원"
2390,정릉동 올라(hola),양갈비 2p,"27,000원"
2391,정릉동 올라(hola),더블플레이트,"36,000원"
2392,정릉동 올레해장국,해장국,"9,000원"
2393,정릉동 올레해장국,내장탕,"12,000원"
2394,정릉동 올레해장국,곤드레해장국,"10,000원"
2395,정릉동 올레해장국,얼큰 만두국,"10,000원"
2396,정릉동 올레해장국,소곱창전골中,"33,000원"
2397,정릉동 올레해장국,소곱창전골大,"43,000원"
2398,정릉동 올레해장국,소뼈 해장국,"11,000원"
2399,정릉동 올레해장국,고기만두,"6,000원"
2400,정릉동 올레해장국,우동사리,"2,000원"
2401,정릉동 와오징어다,메뉴 정보 없음,
2402,정릉동 와인샘,라자냐,"13,000원"
2403,정릉동 와인샘,미트볼크로켓,"16,000원"
2404,정릉동 와인샘,핸드카빙 하몽,"9,000원"
2405,정릉동 와인샘,풀포 세비체,"15,000원"
2406,정릉동 와인샘,외부음식반입,"5,000원"
2407,정릉동 와인샘,샐러드 피자,"19,000원"
2408,정릉동 와인샘,오징어튀김,"10,000원"
2409,정릉동 와인샘,치즈플래터,"9,000원"
2410,정릉동 와인샘,올리브,"8,000원"
2411,정릉동 와인샘,판콘 토마테,"7,000원"
2412,정릉동 와인샘,트러플 감자튀김,"5,000원"
2413,정릉동 와인샘,트러플 짜파게티,"9,000원"
2414,정릉동 와인샘,보틀와인,"29,000원"
2415,정릉동 와인샘,와인테이크아웃,"18,850원"
2416,정릉동 와인샘,글라스 와인,
2417,정릉동 와플대학정릉캠퍼스,초코범벅아이스와플,"3,700원"
2418,정릉동 와플대학정릉캠퍼스,소시지와플,"3,900원"
2419,정릉동 와플대학정릉캠퍼스,아메리카노,"2,000원"
2420,정릉동 와플대학정릉캠퍼스,와플,"1,500원"
2421,정릉동 와플대학정릉캠퍼스,플레인와플,"1,900원"
2422,정릉동 와플대학정릉캠퍼스,크림와플,"2,300원"
2423,정릉동 와플대학정릉캠퍼스,스노우와플,"2,900원"
2424,정릉동 와플대학정릉캠퍼스,슈크림와플,"2,300원"
2425,정릉동 와플대학정릉캠퍼스,메이플 시나몬와플,"2,600원"
2426,정릉동 왕곱창구이,메뉴 정보 없음,
2427,정릉동 요라멘,요라멘,"9,000원"
2428,정릉동 요라멘,치킨가라아게,"4,500원"
2429,정릉동 요라멘,돈코츠라멘,"10,000원"
2430,정릉동 요라멘,차슈동,"10,000원"
2431,정릉동 요라멘,마제소바,"10,000원"
2432,정릉동 요라멘,카라이라멘,"10,000원"
2433,정릉동 요라멘,마라라멘,"10,000원"
2434,정릉동 요라멘,굴튀김,"4,500원"
2435,정릉동 요이타코,타코야끼 (2가지 맛)14개(14개),"10,000원"
2436,정릉동 요이타코,(단품)복숭아 아이스티,"3,500원"
2437,정릉동 요이타코,(단품)아이스 아메리카노,"3,800원"
2438,정릉동 요이타코,(단품)레몬 에이드,"4,500원"
2439,정릉동 요이타코,세트 0번 타코야끼 14개 + 음료(1인분),"12,000원"
2440,정릉동 요이타코,세트 1번  타코야끼  8개 + 프라이즈 + 음료,"12,600원"
2441,정릉동 요이타코,세트 2번 타코야끼  14개 + 프라이즈 + 음료,"16,100원"
2442,정릉동 요이타코,세트 3번 타코야끼  22개 + 프라이즈 + 음료,"22,100원"
2443,정릉동 요이타코,세트 4번 타코야끼  28개 + 프라이즈 + 음료,"25,100원"
2444,정릉동 요이타코,[1등 야식] 타코야끼 (1가지 맛) 8개(8개),"6,500원"
2445,정릉동 요이타코,타코야끼 (2가지 맛)14개(14개),"10,000원"
2446,정릉동 요이타코,[1등 야식]  타코야끼 (3가지 맛) 22개(22개),"16,000원"
2447,정릉동 요이타코,[1등 야식] 타코야끼 (4가지 맛) 28개 [행사](28개),"18,000원"
2448,정릉동 요이타코,눈꽃치즈 타코야끼 (2가지 맛) 14개(14개),"13,000원"
2449,정릉동 요이타코,케이준 프라이즈,"4,100원"
2450,정릉동 요이타코,치즈 프라이즈,"5,500원"
2451,정릉동 요이타코,갈릭마요 프라이즈,"5,100원"
2452,정릉동 요이타코,매콤갈릭마요 프라이즈,"5,100원"
2453,정릉동 요이타코,와사비마요 프라이즈,"5,100원"
2454,정릉동 요이타코,(단품)코카콜라500ml,"2,500원"
2455,정릉동 요이타코,(단품)아이스 아메리카노,"3,800원"
2456,정릉동 요이타코,(단품)복숭아 아이스티,"3,500원"
2457,정릉동 요이타코,(단품)아이스 헤이즐넛,"4,000원"
2458,정릉동 요이타코,(단품)아이스 카페라떼,"4,300원"
2459,정릉동 요이타코,(단품)코카콜라 500ml,"2,500원"
2460,정릉동 요이타코,(단품)자몽 에이드,"4,500원"
2461,정릉동 요이타코,(단품)레몬 에이드,"4,500원"
2462,정릉동 요이타코,(단품)홍초 에이드,"4,500원"
2463,정릉동 요이타코,(단품)체리 에이드,"4,500원"
2464,정릉동 용가네해장국,용가네해장국 보,"8,000원"
2465,정릉동 용가네해장국,용가네해장국 특,"9,000원"
2466,정릉동 용가네해장국,순대국정식,"11,000원"
2467,정릉동 용가네해장국,옛날순대국 보,"8,000원"
2468,정릉동 용가네해장국,옛날순대국 특,"9,000원"
2469,정릉동 용비어천가,오징어떡볶이,"8,000원"
2470,정릉동 용비어천가,해물짬뽕탕,"10,000원"
2471,정릉동 용비어천가,어묵매운탕,"8,000원"
2472,정릉동 용비어천가,골뱅이&소면,"12,000원"
2473,정릉동 용비어천가,한치,"10,000원"
2474,정릉동 용비어천가,천가모듬튀김,"10,000원"
2475,정릉동 용비어천가,부대찌개,"10,000원"
2476,정릉동 용비어천가,오돌뼈,"10,000원"
2477,정릉동 용비어천가,무뼈닭발,"10,000원"
2478,정릉동 용비어천가,오징어 통구이,"12,000원"
2479,정릉동 우리맛곱창,막창구이-소금구이,"10,000원"
2480,정릉동 우리맛곱창,막창구이-양념구이,"10,000원"
2481,정릉동 우리맛곱창,순대야채곱창,"10,000원"
2482,정릉동 우리맛곱창,야채곱창,"9,000원"
2483,정릉동 우리맛곱창,뼈 없는 닭발,"10,000원"
2484,정릉동 우리맛곱창,오돌뼈,"10,000원"
2485,정릉동 우리맛곱창,주먹밥,"2,000원"
2486,정릉동 우리맛곱창,볶음밥,"2,000원"
2487,정릉동 우리집김밥,우리집김밥,"3,000원"
2488,정릉동 우리집김밥,치즈김밥,"3,500원"
2489,정릉동 우리집김밥,김치김밥,"3,500원"
2490,정릉동 우리집김밥,참치김밥,"4,000원"
2491,정릉동 우리집김밥,소고기김밥,"4,000원"
2492,정릉동 우리집김밥,치즈김치김밥,"4,000원"
2493,정릉동 우리집김밥,멀추김밥,"4,000원"
2494,정릉동 우리집김밥,참치김치김밥,"4,500원"
2495,정릉동 우리집김밥,라면,"4,000원"
2496,정릉동 우리집김밥,떡라면,"4,500원"
2497,정릉동 우리집김밥,떡볶이,"5,000원"
2498,정릉동 우리집김밥,우동,"4,000원"
2499,정릉동 우리집김밥,진미채김밥,"4,500원"
2500,정릉동 우리집김밥,매운참치김밥,"4,000원"
2501,정릉동 우리집김밥,유부김밥,"4,000원"
2502,정릉동 우리집양념통닭,메뉴 정보 없음,
2503,정릉동 웍스터,오렌지치킨,"16,000원"
2504,정릉동 웍스터,포크 차오미엔,"10,500원"
2505,정릉동 웍스터,오리지널 차오미엔,"9,000원"
2506,정릉동 웍스터,스파이시 시푸드 차오미엔,"12,000원"
2507,정릉동 웍스터,치킨 차오미엔,"11,000원"
2508,정릉동 웍스터,쿵파오치킨,"16,000원"
2509,정릉동 웍스터,사천마라치킨,"16,000원"
2510,정릉동 웍스터,새우볶음밥,"11,000원"
2511,정릉동 웍스터,치킨볶음밥,"10,000원"
2512,정릉동 웍스터,갈릭볶음밥,"9,000원"
2513,정릉동 웍스터,크리스피롤,"5,000원"
2514,정릉동 웍스터,꽃빵,"4,000원"
2515,정릉동 원조감자탕 일미집 정릉점,감자탕 (소),"26,000원"
2516,정릉동 원조감자탕 일미집 정릉점,감자탕 (중),"34,000원"
2517,정릉동 원조감자탕 일미집 정릉점,감자탕 (대),"42,000원"
2518,정릉동 원조감자탕 일미집 정릉점,감자탕 (소),"26,000원"
2519,정릉동 원조감자탕 일미집 정릉점,감자탕 (중),"34,000원"
2520,정릉동 원조감자탕 일미집 정릉점,감자탕 (대),"42,000원"
2521,정릉동 원조감자탕 일미집 정릉점,뼈 추가,"14,000원"
2522,정릉동 원조감자탕 일미집 정릉점,칼국수 사리 (비조리),"3,000원"
2523,정릉동 원조감자탕 일미집 정릉점,감자 추가,"3,000원"
2524,정릉동 원조감자탕 일미집 정릉점,라면 사리 (비조리),"2,000원"
2525,정릉동 원조감자탕 일미집 정릉점,공깃밥,"1,000원"
2526,정릉동 원조감자탕 일미집 정릉점,콜라 500ml,"2,000원"
2527,정릉동 원조감자탕 일미집 정릉점,사이다 500ml,"2,000원"
2528,정릉동 원조멸치국수,메뉴 정보 없음,
2529,정릉동 웰빙여기가좋겠네,제육쌈밥,"12,000원"
2530,정릉동 웰빙여기가좋겠네,보리굴비정식,"16,000원"
2531,정릉동 웰빙여기가좋겠네,우렁쌈밥,"13,000원"
2532,정릉동 웰빙여기가좋겠네,오삼불고기쌈밥,"13,000원"
2533,정릉동 웰빙여기가좋겠네,등심불고기쌈밥,"15,000원"
2534,정릉동 웰빙여기가좋겠네,황태구이,"12,000원"
2535,정릉동 웰빙여기가좋겠네,순두부(찌개),"9,000원"
2536,정릉동 웰빙여기가좋겠네,우렁된장(찌개),"9,000원"
2537,정릉동 웰빙여기가좋겠네,마불낙전골,"50,000원"
2538,정릉동 웰빙여기가좋겠네,닭매운탕,"40,000원"
2539,정릉동 웰빙여기가좋겠네,냉콩국수,"9,000원"
2540,정릉동 웰빙유황오리,생오리로스,"63,000원"
2541,정릉동 웰빙유황오리,오리불고기,"63,000원"
2542,정릉동 웰빙유황오리,오리훈제구이,"63,000원"
2543,정릉동 웰빙유황오리,오리백숙,"75,000원"
2544,정릉동 웰빙유황오리,옻오리,"79,000원"
2545,정릉동 웰빙유황오리,능이백숙,"79,000원"
2546,정릉동 유 피자,피자L사이즈1+1(두판세트)(오리지널 치즈 피자 L사이즈 2판),"38,300원"
2547,정릉동 유 피자,피자& 사이드메뉴 세트,"27,900원"
2548,정릉동 유 피자,(따뜻한 보온팩 무료 ) 반반 피자 L사이즈,"21,900원"
2549,정릉동 유 피자,(따뜻한 보온팩 무료 ) 당신을 위한 4U 피자,"26,900원"
2550,정릉동 유 피자,리얼 포테이토(with 베이컨) L사이즈,"25,900원"
2551,정릉동 유 피자,피자L사이즈1+1(두판세트)(오리지널 치즈 피자 L사이즈 2판),"38,300원"
2552,정릉동 유 피자,피자& 사이드메뉴 세트,"27,900원"
2553,정릉동 유 피자,U 피치 세트(음료 1.25포함)(오리지널치즈L+치킨플레터 8조각),"28,400원"
2554,정릉동 유 피자,U 피치 세트(음료 1.25포함)(오리지널치즈L+치킨플레터 12조각),"30,900원"
2555,정릉동 유 피자,U 피치 세트(음료 1.25포함)(오리지널치즈L+치킨플레터 16조각),"32,800원"
2556,정릉동 유 피자,오리지널 치즈,"19,900원"
2557,정릉동 유 피자,트리플 치즈 L사이즈,"20,900원"
2558,정릉동 유 피자,고르곤졸라 치즈 피자  L사이즈,"21,900원"
2559,정릉동 유 피자,더블 페퍼로니 피자 L사이즈,"23,900원"
2560,정릉동 유 피자,핫 페퍼로니,"23,900원"
2561,정릉동 유 피자,(따뜻한 보온팩 무료 ) 반반 피자 L사이즈,"21,900원"
2562,정릉동 유 피자,오리지널치즈(P사이즈 4조각),"9,900원"
2563,정릉동 유 피자,고르곤 졸라 피자 (P 사이즈 4조각),"11,900원"
2564,정릉동 유 피자,더블 페퍼로니( P사이즈 4조각 ),"13,900원"
2565,정릉동 유 피자,하와이U (P사이즈 4조각),"13,900원"
2566,정릉동 유 피자,슈퍼 콤비네이션(P사이즈 4조각),"13,900원"
2567,정릉동 유 피자,U 치킨 플레터(버팔로윙 4ea+치킨텐더4ea),"8,500원"
2568,정릉동 유 피자,U 치킨 플레터(버팔로윙 6ea+치킨텐더 6ea),"12,000원"
2569,정릉동 유 피자,U 치킨 플레터(버팔로윙 8ea+치킨텐더 8ea),"14,900원"
2570,정릉동 유 피자,오븐 미트 치즈 스파게티,"7,900원"
2571,정릉동 유 피자,베이컨 크림 오븐 스파게티,"8,900원"
2572,정릉동 유 피자,치킨 텐더 8조각(8조각),"8,000원"
2573,정릉동 유 피자,치킨 텐더 4조각(4조각),"4,500원"
2574,정릉동 유 피자,버팔로윙(9조각),"8,900원"
2575,정릉동 유 피자,콜라,"1,500원"
2576,정릉동 유 피자,사이다(1.25L),"2,500원"
2577,정릉동 유 피자,기성품 피클,500원
2578,정릉동 유 피자,1회용 갈릭딥핑,300원
2579,정릉동 유 피자,청양고추마요소스(30g)(30g),700원
2580,정릉동 유기택피자,반반피자(M),"20,900원"
2581,정릉동 유기택피자,반반피자(L),"23,900원"
2582,정릉동 유기택피자,(미디움피자+사이드)세트,"26,900원"
2583,정릉동 유기택피자,(라지피자+사이드)세트,"29,900원"
2584,정릉동 유기택피자,불새피자(M),"24,900원"
2585,정릉동 유기택피자,반반피자(M),"20,900원"
2586,정릉동 유기택피자,반반피자(L),"23,900원"
2587,정릉동 유기택피자,불새피자(M),"24,900원"
2588,정릉동 유기택피자,불새피자(L),"27,900원"
2589,정릉동 유기택피자,갈비갈릭피자(M),"22,900원"
2590,정릉동 유기택피자,1인세트(스파게티+사이드메뉴+콘셀러드+콜라500ml),"18,900원"
2591,정릉동 유기택피자,(미디움피자+사이드)세트,"26,900원"
2592,정릉동 유기택피자,(라지피자+사이드)세트,"29,900원"
2593,정릉동 유기택피자,피자두판(미디움피자+미디움피자)세트,"33,900원"
2594,정릉동 유기택피자,피자두판(라지피자+라지피자)세트,"39,900원"
2595,정릉동 유기택피자,명품화이트고구마피자(치즈크러스트추천)(M),"22,900원"
2596,정릉동 유기택피자,명품화이트고구마피자(치즈크러스트추천)(L),"25,900원"
2597,정릉동 유기택피자,더블포테이토피자(M),"22,900원"
2598,정릉동 유기택피자,더블포테이토피자(L),"25,900원"
2599,정릉동 유기택피자,스위트단호박피자(M),"22,900원"
2600,정릉동 유기택피자,치킨팩(핫윙8+순다리살8+텐더4),"15,000원"
2601,정릉동 유기택피자,훈제치킨,"15,000원"
2602,정릉동 유기택피자,치즈오븐스파게티,"7,900원"
2603,정릉동 유기택피자,크림스파게티,"7,900원"
2604,정릉동 유기택피자,치킨텐더(7조각),"7,900원"
2605,정릉동 유기택피자,피클,500원
2606,정릉동 유기택피자,요거트소스,"1,000원"
2607,정릉동 유기택피자,갈릭소스,"1,000원"
2608,정릉동 유기택피자,핫소스,500원
2609,정릉동 유기택피자,콘샐러드,"2,000원"
2610,정릉동 유기택피자,스프라이트(500ml),"2,000원"
2611,정릉동 유기택피자,스프라이트(1.5L),"3,000원"
2612,정릉동 유기택피자,코카콜라(500ml),"2,000원"
2613,정릉동 유기택피자,코카콜라(1.25L),"2,500원"
2614,정릉동 유기택피자,제로콜라(500ml),"2,500원"
2615,정릉동 육이구낙곱새 본점,[한우대창]낙곱새 중,"29,900원"
2616,정릉동 육이구낙곱새 본점,[한우대창]낙곱새 1인메뉴,"21,900원"
2617,정릉동 육이구낙곱새 본점,[한우대창]낙곱새 대,"36,900원"
2618,정릉동 육이구낙곱새 본점,낙우새 1인메뉴,"21,900원"
2619,정릉동 육이구낙곱새 본점,낙우새 중,"29,900원"
2620,정릉동 육이구낙곱새 본점,낙우새 대,"36,900원"
2621,정릉동 육이구낙곱새 본점,낙삼새 1인메뉴,"20,900원"
2622,정릉동 육이구낙곱새 본점,낙삼새 중,"28,900원"
2623,정릉동 육이구낙곱새 본점,낙삼새 대,"35,900원"
2624,정릉동 육이구낙곱새 본점,[한우대창]곱도리탕 1인메뉴,"15,900원"
2625,정릉동 육이구낙곱새 본점,[한우대창]곱도리탕 중,"28,900원"
2626,정릉동 육이구낙곱새 본점,[한우대창]곱도리탕 대,"39,900원"
